week_start,equipment_id,equipment_type,age_years,downtime_pct_8w,breakdowns_8w,c_downtime,c_breakdown,c_age,risk_score,risk_band,main_driver
2024-11-18,DMP-01,dumper,3,12.9286,1.0,0.2582,0.1,0.08,0.4382,low,recent downtime
2024-11-18,DMP-02,dumper,8,7.6161,0.0,0.1521,0.0,0.2133,0.3654,low,machine age
2024-11-18,DMP-03,dumper,12,14.2857,1.0,0.2853,0.1,0.32,0.7053,medium,machine age
2024-11-18,DRL-01,drill,6,11.0804,0.0,0.2213,0.0,0.16,0.3813,low,recent downtime
2024-11-18,DRL-02,drill,11,14.6786,1.0,0.2931,0.1,0.2933,0.6864,medium,machine age
2024-11-18,LDR-01,loader,4,7.7054,0.0,0.1539,0.0,0.1067,0.2605,low,recent downtime
2024-11-18,LDR-02,loader,9,13.4464,0.0,0.2685,0.0,0.24,0.5085,low,recent downtime
2024-11-18,LDR-03,loader,13,12.4375,0.0,0.2484,0.0,0.3467,0.595,low,machine age
2024-11-25,DMP-01,dumper,3,13.1518,1.0,0.2626,0.1,0.08,0.4426,low,recent downtime
2024-11-25,DMP-02,dumper,8,7.1071,0.0,0.1419,0.0,0.2133,0.3552,low,machine age
2024-11-25,DMP-03,dumper,12,18.6696,2.0,0.3728,0.2,0.32,0.8928,high,recent downtime
2024-11-25,DRL-01,drill,6,10.7321,0.0,0.2143,0.0,0.16,0.3743,low,recent downtime
2024-11-25,DRL-02,drill,11,14.0179,1.0,0.2799,0.1,0.2933,0.6732,medium,machine age
2024-11-25,LDR-01,loader,4,8.3839,0.0,0.1674,0.0,0.1067,0.2741,low,recent downtime
2024-11-25,LDR-02,loader,9,13.2232,0.0,0.264,0.0,0.24,0.504,low,recent downtime
2024-11-25,LDR-03,loader,13,11.75,0.0,0.2346,0.0,0.3467,0.5813,low,machine age
2024-12-02,DMP-01,dumper,3,13.2857,1.0,0.2653,0.1,0.08,0.4453,low,recent downtime
2024-12-02,DMP-02,dumper,8,6.6429,0.0,0.1326,0.0,0.2133,0.346,low,machine age
2024-12-02,DMP-03,dumper,12,18.2054,2.0,0.3635,0.2,0.32,0.8835,high,recent downtime
2024-12-02,DRL-01,drill,6,10.625,0.0,0.2122,0.0,0.16,0.3722,low,recent downtime
2024-12-02,DRL-02,drill,11,15.2589,1.0,0.3047,0.1,0.2933,0.698,medium,recent downtime
2024-12-02,LDR-01,loader,4,8.7679,0.0,0.1751,0.0,0.1067,0.2817,low,recent downtime
2024-12-02,LDR-02,loader,9,12.0089,0.0,0.2398,0.0,0.24,0.4798,low,machine age
2024-12-02,LDR-03,loader,13,10.0536,0.0,0.2007,0.0,0.3467,0.5474,low,machine age
2024-12-09,DMP-01,dumper,3,12.9554,1.0,0.2587,0.1,0.08,0.4387,low,recent downtime
2024-12-09,DMP-02,dumper,8,7.3839,0.0,0.1474,0.0,0.2133,0.3608,low,machine age
2024-12-09,DMP-03,dumper,12,18.7679,2.0,0.3748,0.2,0.32,0.8948,high,recent downtime
2024-12-09,DRL-01,drill,6,10.3125,0.0,0.2059,0.0,0.16,0.3659,low,recent downtime
2024-12-09,DRL-02,drill,11,14.2857,1.0,0.2853,0.1,0.2933,0.6786,medium,machine age
2024-12-09,LDR-01,loader,4,11.4196,1.0,0.228,0.1,0.1067,0.4347,low,recent downtime
2024-12-09,LDR-02,loader,9,12.1786,0.0,0.2432,0.0,0.24,0.4832,low,recent downtime
2024-12-09,LDR-03,loader,13,9.5625,0.0,0.1909,0.0,0.3467,0.5376,low,machine age
2024-12-16,DMP-01,dumper,3,7.4107,0.0,0.148,0.0,0.08,0.228,low,recent downtime
2024-12-16,DMP-02,dumper,8,7.4018,0.0,0.1478,0.0,0.2133,0.3611,low,machine age
2024-12-16,DMP-03,dumper,12,17.9732,2.0,0.3589,0.2,0.32,0.8789,high,recent downtime
2024-12-16,DRL-01,drill,6,8.4018,0.0,0.1678,0.0,0.16,0.3278,low,recent downtime
2024-12-16,DRL-02,drill,11,13.9911,1.0,0.2794,0.1,0.2933,0.6727,medium,machine age
2024-12-16,LDR-01,loader,4,12.3125,1.0,0.2459,0.1,0.1067,0.4525,low,recent downtime
2024-12-16,LDR-02,loader,9,12.5714,0.0,0.251,0.0,0.24,0.491,low,recent downtime
2024-12-16,LDR-03,loader,13,9.2679,0.0,0.1851,0.0,0.3467,0.5317,low,machine age
2024-12-23,DMP-01,dumper,3,7.0804,0.0,0.1414,0.0,0.08,0.2214,low,recent downtime
2024-12-23,DMP-02,dumper,8,6.9196,0.0,0.1382,0.0,0.2133,0.3515,low,machine age
2024-12-23,DMP-03,dumper,12,19.0893,2.0,0.3812,0.2,0.32,0.9012,high,recent downtime
2024-12-23,DRL-01,drill,6,8.1786,0.0,0.1633,0.0,0.16,0.3233,low,recent downtime
2024-12-23,DRL-02,drill,11,14.7857,1.0,0.2952,0.1,0.2933,0.6886,medium,recent downtime
2024-12-23,LDR-01,loader,4,12.0714,1.0,0.241,0.1,0.1067,0.4477,low,recent downtime
2024-12-23,LDR-02,loader,9,14.6071,1.0,0.2917,0.1,0.24,0.6317,medium,recent downtime
2024-12-23,LDR-03,loader,13,7.7143,0.0,0.154,0.0,0.3467,0.5007,low,machine age
2024-12-30,DMP-01,dumper,3,7.8125,0.0,0.156,0.0,0.08,0.236,low,recent downtime
2024-12-30,DMP-02,dumper,8,9.1964,0.0,0.1836,0.0,0.2133,0.397,low,machine age
2024-12-30,DMP-03,dumper,12,18.1339,2.0,0.3621,0.2,0.32,0.8821,high,recent downtime
2024-12-30,DRL-01,drill,6,9.4464,0.0,0.1886,0.0,0.16,0.3486,low,recent downtime
2024-12-30,DRL-02,drill,11,15.2143,1.0,0.3038,0.1,0.2933,0.6971,medium,recent downtime
2024-12-30,LDR-01,loader,4,11.7321,1.0,0.2343,0.1,0.1067,0.4409,low,recent downtime
2024-12-30,LDR-02,loader,9,14.2679,1.0,0.2849,0.1,0.24,0.6249,medium,recent downtime
2024-12-30,LDR-03,loader,13,8.0268,0.0,0.1603,0.0,0.3467,0.5069,low,machine age
2025-01-06,DMP-01,dumper,3,6.6964,0.0,0.1337,0.0,0.08,0.2137,low,recent downtime
2025-01-06,DMP-02,dumper,8,9.0089,0.0,0.1799,0.0,0.2133,0.3932,low,machine age
2025-01-06,DMP-03,dumper,12,17.5089,2.0,0.3496,0.2,0.32,0.8696,high,recent downtime
2025-01-06,DRL-01,drill,6,9.0714,0.0,0.1811,0.0,0.16,0.3411,low,recent downtime
2025-01-06,DRL-02,drill,11,15.5089,1.0,0.3097,0.1,0.2933,0.703,medium,recent downtime
2025-01-06,LDR-01,loader,4,11.9554,1.0,0.2387,0.1,0.1067,0.4454,low,recent downtime
2025-01-06,LDR-02,loader,9,13.3393,1.0,0.2664,0.1,0.24,0.6064,medium,recent downtime
2025-01-06,LDR-03,loader,13,9.1518,0.0,0.1827,0.0,0.3467,0.5294,low,machine age
2025-01-13,DMP-01,dumper,3,7.2946,0.0,0.1457,0.0,0.08,0.2257,low,recent downtime
2025-01-13,DMP-02,dumper,8,9.4375,0.0,0.1884,0.0,0.2133,0.4018,low,machine age
2025-01-13,DMP-03,dumper,12,14.6786,1.0,0.2931,0.1,0.32,0.7131,medium,machine age
2025-01-13,DRL-01,drill,6,9.4464,0.0,0.1886,0.0,0.16,0.3486,low,recent downtime
2025-01-13,DRL-02,drill,11,13.0625,0.0,0.2608,0.0,0.2933,0.5542,low,machine age
2025-01-13,LDR-01,loader,4,13.0804,1.0,0.2612,0.1,0.1067,0.4679,low,recent downtime
2025-01-13,LDR-02,loader,9,12.125,1.0,0.2421,0.1,0.24,0.5821,low,recent downtime
2025-01-13,LDR-03,loader,13,10.4464,0.0,0.2086,0.0,0.3467,0.5553,low,machine age
2025-01-20,DMP-01,dumper,3,7.6696,0.0,0.1531,0.0,0.08,0.2331,low,recent downtime
2025-01-20,DMP-02,dumper,8,8.9286,0.0,0.1783,0.0,0.2133,0.3916,low,machine age
2025-01-20,DMP-03,dumper,12,10.7232,0.0,0.2141,0.0,0.32,0.5341,low,machine age
2025-01-20,DRL-01,drill,6,9.0089,0.0,0.1799,0.0,0.16,0.3399,low,recent downtime
2025-01-20,DRL-02,drill,11,12.4375,0.0,0.2484,0.0,0.2933,0.5417,low,machine age
2025-01-20,LDR-01,loader,4,12.2768,1.0,0.2451,0.1,0.1067,0.4518,low,recent downtime
2025-01-20,LDR-02,loader,9,13.0089,1.0,0.2598,0.1,0.24,0.5998,low,recent downtime
2025-01-20,LDR-03,loader,13,11.4732,0.0,0.2291,0.0,0.3467,0.5758,low,machine age
2025-01-27,DMP-01,dumper,3,7.9554,0.0,0.1589,0.0,0.08,0.2389,low,recent downtime
2025-01-27,DMP-02,dumper,8,9.2054,0.0,0.1838,0.0,0.2133,0.3971,low,machine age
2025-01-27,DMP-03,dumper,12,15.4911,1.0,0.3093,0.1,0.32,0.7293,medium,machine age
2025-01-27,DRL-01,drill,6,9.3125,0.0,0.186,0.0,0.16,0.346,low,recent downtime
2025-01-27,DRL-02,drill,11,11.8482,0.0,0.2366,0.0,0.2933,0.5299,low,machine age
2025-01-27,LDR-01,loader,4,12.0982,1.0,0.2416,0.1,0.1067,0.4482,low,recent downtime
2025-01-27,LDR-02,loader,9,13.2679,1.0,0.2649,0.1,0.24,0.6049,medium,recent downtime
2025-01-27,LDR-03,loader,13,11.125,0.0,0.2221,0.0,0.3467,0.5688,low,machine age
2025-02-03,DMP-01,dumper,3,8.4375,0.0,0.1685,0.0,0.08,0.2485,low,recent downtime
2025-02-03,DMP-02,dumper,8,10.3125,0.0,0.2059,0.0,0.2133,0.4193,low,machine age
2025-02-03,DMP-03,dumper,12,14.6518,1.0,0.2926,0.1,0.32,0.7126,medium,machine age
2025-02-03,DRL-01,drill,6,10.1339,0.0,0.2024,0.0,0.16,0.3624,low,recent downtime
2025-02-03,DRL-02,drill,11,11.6786,0.0,0.2332,0.0,0.2933,0.5265,low,machine age
2025-02-03,LDR-01,loader,4,8.4286,0.0,0.1683,0.0,0.1067,0.275,low,recent downtime
2025-02-03,LDR-02,loader,9,13.9107,1.0,0.2778,0.1,0.24,0.6178,medium,recent downtime
2025-02-03,LDR-03,loader,13,11.9286,0.0,0.2382,0.0,0.3467,0.5849,low,machine age
2025-02-10,DMP-01,dumper,3,8.2232,0.0,0.1642,0.0,0.08,0.2442,low,recent downtime
2025-02-10,DMP-02,dumper,8,10.6161,0.0,0.212,0.0,0.2133,0.4253,low,machine age
2025-02-10,DMP-03,dumper,12,15.2054,1.0,0.3036,0.1,0.32,0.7236,medium,machine age
2025-02-10,DRL-01,drill,6,10.4643,0.0,0.2089,0.0,0.16,0.3689,low,recent downtime
2025-02-10,DRL-02,drill,11,12.0268,0.0,0.2401,0.0,0.2933,0.5335,low,machine age
2025-02-10,LDR-01,loader,4,9.0982,0.0,0.1817,0.0,0.1067,0.2883,low,recent downtime
2025-02-10,LDR-02,loader,9,14.6161,1.0,0.2919,0.1,0.24,0.6319,medium,recent downtime
2025-02-10,LDR-03,loader,13,13.1964,0.0,0.2635,0.0,0.3467,0.6102,medium,machine age
2025-02-17,DMP-01,dumper,3,8.3482,0.0,0.1667,0.0,0.08,0.2467,low,recent downtime
2025-02-17,DMP-02,dumper,8,10.5446,0.0,0.2106,0.0,0.2133,0.4239,low,machine age
2025-02-17,DMP-03,dumper,12,14.4196,1.0,0.2879,0.1,0.32,0.7079,medium,machine age
2025-02-17,DRL-01,drill,6,11.0268,0.0,0.2202,0.0,0.16,0.3802,low,recent downtime
2025-02-17,DRL-02,drill,11,12.3304,0.0,0.2462,0.0,0.2933,0.5395,low,machine age
2025-02-17,LDR-01,loader,4,9.6071,0.0,0.1918,0.0,0.1067,0.2985,low,recent downtime
2025-02-17,LDR-02,loader,9,12.3661,0.0,0.2469,0.0,0.24,0.4869,low,recent downtime
2025-02-17,LDR-03,loader,13,13.8304,0.0,0.2762,0.0,0.3467,0.6228,medium,machine age
2025-02-24,DMP-01,dumper,3,7.5982,0.0,0.1517,0.0,0.08,0.2317,low,recent downtime
2025-02-24,DMP-02,dumper,8,10.1161,0.0,0.202,0.0,0.2133,0.4153,low,machine age
2025-02-24,DMP-03,dumper,12,14.7946,1.0,0.2954,0.1,0.32,0.7154,medium,machine age
2025-02-24,DRL-01,drill,6,10.4107,0.0,0.2079,0.0,0.16,0.3679,low,recent downtime
2025-02-24,DRL-02,drill,11,11.8304,0.0,0.2362,0.0,0.2933,0.5296,low,machine age
2025-02-24,LDR-01,loader,4,9.5982,0.0,0.1917,0.0,0.1067,0.2983,low,recent downtime
2025-02-24,LDR-02,loader,9,11.9286,0.0,0.2382,0.0,0.24,0.4782,low,machine age
2025-02-24,LDR-03,loader,13,13.2143,0.0,0.2639,0.0,0.3467,0.6105,medium,machine age
2025-03-03,DMP-01,dumper,3,7.3304,0.0,0.1464,0.0,0.08,0.2264,low,recent downtime
2025-03-03,DMP-02,dumper,8,10.7946,0.0,0.2155,0.0,0.2133,0.4289,low,recent downtime
2025-03-03,DMP-03,dumper,12,15.4464,1.0,0.3084,0.1,0.32,0.7284,medium,machine age
2025-03-03,DRL-01,drill,6,16.9911,1.0,0.3393,0.1,0.16,0.5993,low,recent downtime
2025-03-03,DRL-02,drill,11,11.2054,0.0,0.2237,0.0,0.2933,0.5171,low,machine age
2025-03-03,LDR-01,loader,4,8.9643,0.0,0.179,0.0,0.1067,0.2857,low,recent downtime
2025-03-03,LDR-02,loader,9,11.5714,0.0,0.2311,0.0,0.24,0.4711,low,machine age
2025-03-03,LDR-03,loader,13,12.2232,0.0,0.2441,0.0,0.3467,0.5907,low,machine age
2025-03-10,DMP-01,dumper,3,6.9375,0.0,0.1385,0.0,0.08,0.2185,low,recent downtime
2025-03-10,DMP-02,dumper,8,10.5714,0.0,0.2111,0.0,0.2133,0.4244,low,machine age
2025-03-10,DMP-03,dumper,12,15.0982,1.0,0.3015,0.1,0.32,0.7215,medium,machine age
2025-03-10,DRL-01,drill,6,16.1696,1.0,0.3229,0.1,0.16,0.5829,low,recent downtime
2025-03-10,DRL-02,drill,11,10.8125,0.0,0.2159,0.0,0.2933,0.5092,low,machine age
2025-03-10,LDR-01,loader,4,8.3393,0.0,0.1665,0.0,0.1067,0.2732,low,recent downtime
2025-03-10,LDR-02,loader,9,10.9821,0.0,0.2193,0.0,0.24,0.4593,low,machine age
2025-03-10,LDR-03,loader,13,13.3036,0.0,0.2656,0.0,0.3467,0.6123,medium,machine age
2025-03-17,DMP-01,dumper,3,6.4554,0.0,0.1289,0.0,0.08,0.2089,low,recent downtime
2025-03-17,DMP-02,dumper,8,11.4375,0.0,0.2284,0.0,0.2133,0.4417,low,recent downtime
2025-03-17,DMP-03,dumper,12,14.1964,1.0,0.2835,0.1,0.32,0.7035,medium,machine age
2025-03-17,DRL-01,drill,6,15.6696,1.0,0.3129,0.1,0.16,0.5729,low,recent downtime
2025-03-17,DRL-02,drill,11,12.1964,0.0,0.2435,0.0,0.2933,0.5369,low,machine age
2025-03-17,LDR-01,loader,4,9.1339,0.0,0.1824,0.0,0.1067,0.2891,low,recent downtime
2025-03-17,LDR-02,loader,9,9.9196,0.0,0.1981,0.0,0.24,0.4381,low,machine age
2025-03-17,LDR-03,loader,13,13.2321,0.0,0.2642,0.0,0.3467,0.6109,medium,machine age
2025-03-24,DMP-01,dumper,3,5.7679,0.0,0.1152,0.0,0.08,0.1952,low,recent downtime
2025-03-24,DMP-02,dumper,8,10.8393,0.0,0.2164,0.0,0.2133,0.4298,low,recent downtime
2025-03-24,DMP-03,dumper,12,10.7589,0.0,0.2148,0.0,0.32,0.5348,low,machine age
2025-03-24,DRL-01,drill,6,15.5089,1.0,0.3097,0.1,0.16,0.5697,low,recent downtime
2025-03-24,DRL-02,drill,11,18.3661,1.0,0.3667,0.1,0.2933,0.7601,medium,recent downtime
2025-03-24,LDR-01,loader,4,11.5804,0.0,0.2312,0.0,0.1067,0.3379,low,recent downtime
2025-03-24,LDR-02,loader,9,10.2321,0.0,0.2043,0.0,0.24,0.4443,low,machine age
2025-03-24,LDR-03,loader,13,14.1786,0.0,0.2831,0.0,0.3467,0.6298,medium,machine age
2025-03-31,DMP-01,dumper,3,4.9375,0.0,0.0986,0.0,0.08,0.1786,low,recent downtime
2025-03-31,DMP-02,dumper,8,14.1339,1.0,0.2822,0.1,0.2133,0.5956,low,recent downtime
2025-03-31,DMP-03,dumper,12,17.5804,1.0,0.351,0.1,0.32,0.771,medium,recent downtime
2025-03-31,DRL-01,drill,6,15.1696,1.0,0.3029,0.1,0.16,0.5629,low,recent downtime
2025-03-31,DRL-02,drill,11,19.0714,1.0,0.3808,0.1,0.2933,0.7741,medium,recent downtime
2025-03-31,LDR-01,loader,4,11.0536,0.0,0.2207,0.0,0.1067,0.3274,low,recent downtime
2025-03-31,LDR-02,loader,9,9.9821,0.0,0.1993,0.0,0.24,0.4393,low,machine age
2025-03-31,LDR-03,loader,13,14.4911,0.0,0.2894,0.0,0.3467,0.636,medium,machine age
2025-04-07,DMP-01,dumper,3,5.0268,0.0,0.1004,0.0,0.08,0.1804,low,recent downtime
2025-04-07,DMP-02,dumper,8,13.2054,1.0,0.2637,0.1,0.2133,0.577,low,recent downtime
2025-04-07,DMP-03,dumper,12,17.6339,1.0,0.3521,0.1,0.32,0.7721,medium,recent downtime
2025-04-07,DRL-01,drill,6,17.6518,2.0,0.3525,0.2,0.16,0.7125,medium,recent downtime
2025-04-07,DRL-02,drill,11,19.3571,1.0,0.3865,0.1,0.2933,0.7799,medium,recent downtime
2025-04-07,LDR-01,loader,4,9.4643,0.0,0.189,0.0,0.1067,0.2956,low,recent downtime
2025-04-07,LDR-02,loader,9,8.9196,0.0,0.1781,0.0,0.24,0.4181,low,machine age
2025-04-07,LDR-03,loader,13,13.8482,0.0,0.2765,0.0,0.3467,0.6232,medium,machine age
2025-04-14,DMP-01,dumper,3,5.5536,0.0,0.1109,0.0,0.08,0.1909,low,recent downtime
2025-04-14,DMP-02,dumper,8,12.7589,1.0,0.2548,0.1,0.2133,0.5681,low,recent downtime
2025-04-14,DMP-03,dumper,12,17.5,1.0,0.3494,0.1,0.32,0.7694,medium,recent downtime
2025-04-14,DRL-01,drill,6,17.0179,2.0,0.3398,0.2,0.16,0.6998,medium,recent downtime
2025-04-14,DRL-02,drill,11,19.3214,1.0,0.3858,0.1,0.2933,0.7791,medium,recent downtime
2025-04-14,LDR-01,loader,4,10.5804,0.0,0.2113,0.0,0.1067,0.3179,low,recent downtime
2025-04-14,LDR-02,loader,9,10.4464,0.0,0.2086,0.0,0.24,0.4486,low,machine age
2025-04-14,LDR-03,loader,13,13.9018,0.0,0.2776,0.0,0.3467,0.6243,medium,machine age
2025-04-21,DMP-01,dumper,3,5.9107,0.0,0.118,0.0,0.08,0.198,low,recent downtime
2025-04-21,DMP-02,dumper,8,12.5536,1.0,0.2507,0.1,0.2133,0.564,low,recent downtime
2025-04-21,DMP-03,dumper,12,17.0357,1.0,0.3402,0.1,0.32,0.7602,medium,recent downtime
2025-04-21,DRL-01,drill,6,19.0089,2.0,0.3796,0.2,0.16,0.7396,medium,recent downtime
2025-04-21,DRL-02,drill,11,22.1696,2.0,0.4,0.2,0.2933,0.8933,high,recent downtime
2025-04-21,LDR-01,loader,4,11.0982,0.0,0.2216,0.0,0.1067,0.3283,low,recent downtime
2025-04-21,LDR-02,loader,9,10.9018,0.0,0.2177,0.0,0.24,0.4577,low,machine age
2025-04-21,LDR-03,loader,13,14.0625,0.0,0.2808,0.0,0.3467,0.6275,medium,machine age
2025-04-28,DMP-01,dumper,3,6.4732,0.0,0.1293,0.0,0.08,0.2093,low,recent downtime
2025-04-28,DMP-02,dumper,8,12.2321,1.0,0.2443,0.1,0.2133,0.5576,low,recent downtime
2025-04-28,DMP-03,dumper,12,17.375,1.0,0.3469,0.1,0.32,0.7669,medium,recent downtime
2025-04-28,DRL-01,drill,6,11.8839,1.0,0.2373,0.1,0.16,0.4973,low,recent downtime
2025-04-28,DRL-02,drill,11,22.6964,2.0,0.4,0.2,0.2933,0.8933,high,recent downtime
2025-04-28,LDR-01,loader,4,11.6607,0.0,0.2328,0.0,0.1067,0.3395,low,recent downtime
2025-04-28,LDR-02,loader,9,16.2411,1.0,0.3243,0.1,0.24,0.6643,medium,recent downtime
2025-04-28,LDR-03,loader,13,14.6339,0.0,0.2922,0.0,0.3467,0.6389,medium,machine age
2025-05-05,DMP-01,dumper,3,6.2321,0.0,0.1244,0.0,0.08,0.2044,low,recent downtime
2025-05-05,DMP-02,dumper,8,11.8214,1.0,0.236,0.1,0.2133,0.5494,low,recent downtime
2025-05-05,DMP-03,dumper,12,17.125,1.0,0.342,0.1,0.32,0.762,medium,recent downtime
2025-05-05,DRL-01,drill,6,11.5357,1.0,0.2303,0.1,0.16,0.4903,low,recent downtime
2025-05-05,DRL-02,drill,11,22.8839,2.0,0.4,0.2,0.2933,0.8933,high,recent downtime
2025-05-05,LDR-01,loader,4,12.6429,0.0,0.2525,0.0,0.1067,0.3591,low,recent downtime
2025-05-05,LDR-02,loader,9,16.0804,1.0,0.3211,0.1,0.24,0.6611,medium,recent downtime
2025-05-05,LDR-03,loader,13,12.3482,0.0,0.2466,0.0,0.3467,0.5932,low,machine age
2025-05-12,DMP-01,dumper,3,6.1071,0.0,0.1219,0.0,0.08,0.2019,low,recent downtime
2025-05-12,DMP-02,dumper,8,10.9464,1.0,0.2186,0.1,0.2133,0.5319,low,recent downtime
2025-05-12,DMP-03,dumper,12,21.4286,2.0,0.4,0.2,0.32,0.92,high,recent downtime
2025-05-12,DRL-01,drill,6,14.1518,1.0,0.2826,0.1,0.16,0.5426,low,recent downtime
2025-05-12,DRL-02,drill,11,22.6786,2.0,0.4,0.2,0.2933,0.8933,high,recent downtime
2025-05-12,LDR-01,loader,4,12.1696,0.0,0.243,0.0,0.1067,0.3497,low,recent downtime
2025-05-12,LDR-02,loader,9,15.4464,1.0,0.3084,0.1,0.24,0.6484,medium,recent downtime
2025-05-12,LDR-03,loader,13,12.1696,0.0,0.243,0.0,0.3467,0.5897,low,machine age
2025-05-19,DMP-01,dumper,3,8.0,0.0,0.1597,0.0,0.08,0.2397,low,recent downtime
2025-05-19,DMP-02,dumper,8,12.0179,1.0,0.24,0.1,0.2133,0.5533,low,recent downtime
2025-05-19,DMP-03,dumper,12,20.1429,2.0,0.4,0.2,0.32,0.92,high,recent downtime
2025-05-19,DRL-01,drill,6,13.4018,1.0,0.2676,0.1,0.16,0.5276,low,recent downtime
2025-05-19,DRL-02,drill,11,20.0446,2.0,0.4,0.2,0.2933,0.8933,high,recent downtime
2025-05-19,LDR-01,loader,4,9.6339,0.0,0.1924,0.0,0.1067,0.299,low,recent downtime
2025-05-19,LDR-02,loader,9,15.7768,1.0,0.315,0.1,0.24,0.655,medium,recent downtime
2025-05-19,LDR-03,loader,13,11.6339,0.0,0.2323,0.0,0.3467,0.579,low,machine age
2025-05-26,DMP-01,dumper,3,8.5179,0.0,0.1701,0.0,0.08,0.2501,low,recent downtime
2025-05-26,DMP-02,dumper,8,7.1964,0.0,0.1437,0.0,0.2133,0.357,low,machine age
2025-05-26,DMP-03,dumper,12,13.7054,1.0,0.2737,0.1,0.32,0.6937,medium,machine age
2025-05-26,DRL-01,drill,6,16.9464,1.0,0.3384,0.1,0.16,0.5984,low,recent downtime
2025-05-26,DRL-02,drill,11,19.5089,2.0,0.3896,0.2,0.2933,0.8829,high,recent downtime
2025-05-26,LDR-01,loader,4,10.6607,0.0,0.2129,0.0,0.1067,0.3195,low,recent downtime
2025-05-26,LDR-02,loader,9,16.4821,1.0,0.3291,0.1,0.24,0.6691,medium,recent downtime
2025-05-26,LDR-03,loader,13,11.8571,0.0,0.2368,0.0,0.3467,0.5834,low,machine age
2025-06-02,DMP-01,dumper,3,9.0357,0.0,0.1804,0.0,0.08,0.2604,low,recent downtime
2025-06-02,DMP-02,dumper,8,7.7321,0.0,0.1544,0.0,0.2133,0.3677,low,machine age
2025-06-02,DMP-03,dumper,12,16.0268,1.0,0.32,0.1,0.32,0.74,medium,recent downtime
2025-06-02,DRL-01,drill,6,14.4911,0.0,0.2894,0.0,0.16,0.4494,low,recent downtime
2025-06-02,DRL-02,drill,11,18.5536,2.0,0.3705,0.2,0.2933,0.8638,high,recent downtime
2025-06-02,LDR-01,loader,4,10.125,0.0,0.2022,0.0,0.1067,0.3088,low,recent downtime
2025-06-02,LDR-02,loader,9,16.8125,1.0,0.3357,0.1,0.24,0.6757,medium,recent downtime
2025-06-02,LDR-03,loader,13,12.4018,0.0,0.2476,0.0,0.3467,0.5943,low,machine age
2025-06-09,DMP-01,dumper,3,8.8214,0.0,0.1761,0.0,0.08,0.2561,low,recent downtime
2025-06-09,DMP-02,dumper,8,10.0268,0.0,0.2002,0.0,0.2133,0.4135,low,machine age
2025-06-09,DMP-03,dumper,12,16.6518,1.0,0.3325,0.1,0.32,0.7525,medium,recent downtime
2025-06-09,DRL-01,drill,6,16.6875,0.0,0.3332,0.0,0.16,0.4932,low,recent downtime
2025-06-09,DRL-02,drill,11,17.9107,2.0,0.3576,0.2,0.2933,0.851,high,recent downtime
2025-06-09,LDR-01,loader,4,9.6875,0.0,0.1934,0.0,0.1067,0.3001,low,recent downtime
2025-06-09,LDR-02,loader,9,16.6607,1.0,0.3327,0.1,0.24,0.6727,medium,recent downtime
2025-06-09,LDR-03,loader,13,12.0893,0.0,0.2414,0.0,0.3467,0.5881,low,machine age
2025-06-16,DMP-01,dumper,3,9.1786,0.0,0.1833,0.0,0.08,0.2633,low,recent downtime
2025-06-16,DMP-02,dumper,8,9.2679,0.0,0.1851,0.0,0.2133,0.3984,low,machine age
2025-06-16,DMP-03,dumper,12,16.3482,1.0,0.3264,0.1,0.32,0.7464,medium,recent downtime
2025-06-16,DRL-01,drill,6,14.5625,0.0,0.2908,0.0,0.16,0.4508,low,recent downtime
2025-06-16,DRL-02,drill,11,18.25,2.0,0.3644,0.2,0.2933,0.8577,high,recent downtime
2025-06-16,LDR-01,loader,4,9.5714,0.0,0.1911,0.0,0.1067,0.2978,low,recent downtime
2025-06-16,LDR-02,loader,9,15.9286,1.0,0.3181,0.1,0.24,0.6581,medium,recent downtime
2025-06-16,LDR-03,loader,13,12.0,0.0,0.2396,0.0,0.3467,0.5863,low,machine age
2025-06-23,DMP-01,dumper,3,9.1696,0.0,0.1831,0.0,0.08,0.2631,low,recent downtime
2025-06-23,DMP-02,dumper,8,15.5089,1.0,0.3097,0.1,0.2133,0.623,medium,recent downtime
2025-06-23,DMP-03,dumper,12,16.2321,1.0,0.3241,0.1,0.32,0.7441,medium,recent downtime
2025-06-23,DRL-01,drill,6,15.875,0.0,0.317,0.0,0.16,0.477,low,recent downtime
2025-06-23,DRL-02,drill,11,18.6161,2.0,0.3717,0.2,0.2933,0.8651,high,recent downtime
2025-06-23,LDR-01,loader,4,9.6696,0.0,0.1931,0.0,0.1067,0.2997,low,recent downtime
2025-06-23,LDR-02,loader,9,11.6161,0.0,0.2319,0.0,0.24,0.4719,low,machine age
2025-06-23,LDR-03,loader,13,11.7054,0.0,0.2337,0.0,0.3467,0.5804,low,machine age
2025-06-30,DMP-01,dumper,3,10.1339,0.0,0.2024,0.0,0.08,0.2824,low,recent downtime
2025-06-30,DMP-02,dumper,8,17.1964,1.0,0.3434,0.1,0.2133,0.6567,medium,recent downtime
2025-06-30,DMP-03,dumper,12,18.3125,1.0,0.3657,0.1,0.32,0.7857,high,recent downtime
2025-06-30,DRL-01,drill,6,17.0982,0.0,0.3414,0.0,0.16,0.5014,low,recent downtime
2025-06-30,DRL-02,drill,11,19.4643,2.0,0.3887,0.2,0.2933,0.882,high,recent downtime
2025-06-30,LDR-01,loader,4,9.4821,0.0,0.1893,0.0,0.1067,0.296,low,recent downtime
